Date,Age,Gender,City,Customer_Type,Product_Category,Quantity,Unit_Cost,Unit_Price,Discount,Payment_Method,Customer_Satisfaction,Previous_Purchases,Revenue
2025-05-21 09:05:14.311431136,27.0,Homme,Kaolack,Fidèle,Beauté,2,445.0,655.0,0.086,Orange Money,3.3,7,1197.0
2025-06-20 11:51:34.509450944,67.0,Homme,Saint-Louis,Occasionnel,Alimentation,3,1036.0,1438.0,0.027,Espèces,4.3,4,4198.0
2025-11-06 21:38:17.389738960,45.0,Femme,Dakar,Occasionnel,Électronique,2,1124.0,1744.0,0.062,Orange Money,2.4,5,3272.0
2023-05-25 21:11:30.189018900,58.0,Femme,Saint-Louis,Occasionnel,Mode,5,3060.0,3994.0,0.031,Orange Money,4.3,3,19351.0
2024-03-05 04:09:43.258325832,31.0,Homme,Thiès,Fidèle,Électronique,2,738.0,1051.0,0.009,Carte bancaire,2.9,6,2083.0
2023-01-02 04:54:39.207920792,35.0,Homme,Dakar,Occasionnel,Alimentation,4,547.0,902.0,0.099,Orange Money,3.8,3,3251.0
2024-12-16 05:11:04.266426640,30.0,Femme,Rufisque,Fidèle,Mode,6,1117.0,1687.0,0.131,Orange Money,4.1,4,8796.0
2024-10-07 13:36:33.699369936,64.0,Femme,Dakar,Fidèle,Maison,7,2071.0,2796.0,0.023,Orange Money,3.1,3,19122.0
2023-09-02 02:23:52.223222320,41.0,Femme,Dakar,Fidèle,Électronique,4,2391.0,3387.0,0.087,Orange Money,2.6,5,12369.0
2023-10-16 10:50:39.423942392,19.0,Autre,Kaolack,Fidèle,Électronique,3,2142.0,2826.0,0.136,Carte bancaire,3.4,3,7325.0
2025-10-04 01:30:17.821782176,70.0,Homme,Rufisque,Occasionnel,Mode,3,601.0,965.0,0.173,Wave,4.3,3,2394.0
2025-09-22 13:32:14.473447344,70.0,Femme,Thiès,Occasionnel,Électronique,4,1851.0,2535.0,0.054,Espèces,4.6,5,9592.0
2024-11-16 12:55:31.053105304,43.0,Femme,Dakar,Fidèle,Alimentation,3,394.0,582.0,0.095,Espèces,4.6,4,1580.0
2023-07-12 17:44:33.267326732,60.0,Femme,Rufisque,Fidèle,Beauté,7,922.0,1211.0,0.116,Carte bancaire,3.8,4,7494.0
2025-01-19 22:20:37.803780376,18.0,Homme,Kaolack,Fidèle,Beauté,3,1509.0,2288.0,0.068,Wave,5.0,4,6397.0
2023-11-30 18:56:42.340234020,49.0,Femme,Rufisque,Occasionnel,Électronique,3,1134.0,1551.0,0.109,Espèces,3.8,4,4146.0
2024-11-27 17:00:29.162916288,20.0,Femme,Dakar,Fidèle,Électronique,5,1354.0,1925.0,0.048,Wave,3.1,2,9163.0
2024-11-17 23:05:33.753375336,30.0,Femme,Kaolack,Occasionnel,Maison,4,1440.0,2364.0,0.048,Orange Money,4.1,5,9002.0
2023-09-09 18:22:34.455445544,59.0,Homme,Dakar,Occasionnel,Maison,4,1406.0,1561.0,0.026,Carte bancaire,2.9,2,6082.0
2023-06-13 22:30:34.023402340,23.0,Femme,Dakar,Occasionnel,Alimentation,5,1081.0,1403.0,0.024,Espèces,2.1,3,6847.0
2025-02-23 12:52:29.594959488,43.0,Femme,Saint-Louis,Occasionnel,Alimentation,2,984.0,1613.0,0.05,Orange Money,2.2,3,3065.0
2024-12-21 08:42:46.336633656,24.0,Femme,Dakar,Fidèle,Électronique,4,1583.0,2239.0,0.066,Wave,3.4,1,8365.0
2025-12-25 23:05:59.675967584,70.0,Homme,Dakar,Occasionnel,Maison,2,492.0,738.0,0.044,Espèces,3.0,4,1411.0
2023-03-30 03:45:05.670567056,69.0,Femme,Rufisque,Occasionnel,Mode,1,645.0,4390.0,0.091,Carte bancaire,3.1,5,798.0
2023-10-30 06:00:19.441944192,59.0,Homme,Dakar,Occasionnel,Mode,5,1271.0,1628.0,0.068,Carte bancaire,2.8,6,7586.0
2025-04-16 23:48:46.012601248,47.0,Femme,Dakar,Occasionnel,Maison,6,885.0,1147.0,0.06,Carte bancaire,3.9,5,6469.0
2025-12-05 16:52:16.633663360,70.0,Homme,Thiès,Occasionnel,Électronique,6,1570.0,2064.0,0.074,Wave,3.8,4,11468.0
2024-07-30 03:17:26.624662464,23.0,Homme,Dakar,Fidèle,Mode,7,1080.0,1482.0,0.121,Wave,3.9,7,9119.0
2023-07-08 13:52:06.912691268,48.0,Femme,Thiès,Occasionnel,Électronique,4,326.0,521.0,0.113,Wave,4.5,2,1849.0
2023-06-16 05:42:10.693069306,46.0,Femme,Rufisque,Occasionnel,Beauté,5,787.0,1118.0,0.117,Wave,3.9,5,4936.0
2024-07-31 00:19:00.594059400,67.0,Femme,Dakar,Occasionnel,Alimentation,4,1561.0,2109.0,0.052,Espèces,4.4,2,7997.0
2024-09-29 13:44:46.228622856,70.0,Femme,Dakar,Occasionnel,Électronique,2,814.0,1236.0,0.078,Espèces,3.0,2,2279.0
2025-04-06 19:23:03.618361832,38.0,Homme,Dakar,Occasionnel,Mode,4,830.0,1258.0,0.017,Espèces,2.9,5,4946.0
2025-11-13 06:04:38.667866784,36.0,Femme,Dakar,Fidèle,Mode,1,600.0,812.0,0.046,Orange Money,4.3,10,775.0
2025-06-08 23:53:31.161116112,44.0,Femme,Saint-Louis,Occasionnel,Alimentation,4,943.0,1408.0,0.101,Orange Money,3.1,3,5063.0
2023-06-20 20:05:24.032403240,44.0,Femme,Thiès,Fidèle,Beauté,4,1118.0,1506.0,0.066,Orange Money,2.8,4,5626.0
2024-11-01 20:44:17.065706568,38.0,Femme,Kaolack,Occasionnel,Électronique,5,519.0,747.0,0.116,Orange Money,3.5,6,3302.0
2025-06-08 10:45:02.430243024,47.0,Femme,Saint-Louis,Occasionnel,Beauté,5,2235.0,3176.0,0.064,Espèces,2.9,5,14864.0
2023-04-05 06:56:03.456345634,52.0,Homme,Dakar,Occasionnel,Mode,4,1173.0,1608.0,0.117,Espèces,3.0,5,5679.0
2024-12-10 20:23:58.703870384,52.0,Femme,Dakar,Occasionnel,Beauté,4,400.0,559.0,0.012,Espèces,2.7,1,2209.0
2025-04-04 17:26:50.441044096,37.0,Homme,Dakar,Occasionnel,Maison,4,2036.0,2934.0,0.026,Carte bancaire,3.0,6,11431.0
2024-03-21 14:24:05.184518448,30.0,Femme,Thiès,Fidèle,Électronique,4,1692.0,2544.0,0.031,Espèces,2.8,7,9861.0
2025-05-21 19:36:01.296129600,24.0,Femme,Dakar,Occasionnel,Électronique,4,721.0,974.0,0.066,Espèces,1.9,2,3639.0
2025-02-10 06:51:18.307830776,70.0,Femme,Saint-Louis,Occasionnel,Maison,3,482.0,706.0,0.07,Carte bancaire,3.1,1,1970.0
2024-04-17 20:50:19.981998200,41.0,Homme,Saint-Louis,Occasionnel,Électronique,5,1133.0,1400.0,0.066,Wave,4.3,2,6538.0
2024-12-11 06:54:45.688568848,39.0,Homme,Dakar,Occasionnel,Mode,4,1677.0,2493.0,0.005,Wave,3.4,8,9922.0
2023-11-22 03:18:44.392439240,44.0,Homme,Ziguinchor,Fidèle,Maison,4,853.0,1221.0,0.019,Espèces,2.5,7,4791.0
2025-05-01 00:13:49.522952288,50.0,Femme,Ziguinchor,Occasionnel,Électronique,5,404.0,569.0,0.086,Virement,3.0,5,2600.0
2025-01-17 12:31:19.387938792,44.0,Femme,Dakar,Occasionnel,Électronique,3,1778.0,2484.0,0.106,Orange Money,4.3,3,6662.0
2023-09-29 11:27:48.766876684,45.0,Femme,Saint-Louis,Fidèle,Alimentation,4,1820.0,2536.0,0.062,Wave,2.9,3,9627.0
2023-11-13 14:18:28.190819080,59.0,Homme,Thiès,Occasionnel,Alimentation,6,1339.0,1775.0,0.033,Carte bancaire,1.7,2,10299.0
2024-12-07 08:17:42.826282624,27.0,Homme,Dakar,Occasionnel,Beauté,1,1016.0,1365.0,0.053,Orange Money,3.1,5,1293.0
2024-07-06 06:19:45.958595856,19.0,Femme,Kaolack,Occasionnel,Maison,2,507.0,687.0,0.117,Wave,4.0,1,1213.0
2025-07-29 14:08:57.893789376,32.0,Femme,Rufisque,Fidèle,Mode,4,1052.0,1354.0,0.058,Espèces,3.7,5,5102.0
2023-06-12 12:20:31.323132312,70.0,Homme,Rufisque,Occasionnel,Beauté,3,1990.0,2537.0,0.113,Carte bancaire,2.4,2,6751.0
2024-04-05 09:13:00.918091808,21.0,Homme,Dakar,Fidèle,Alimentation,1,728.0,1163.0,0.009,Orange Money,3.3,5,1153.0
2023-08-15 03:21:45.850585056,55.0,Femme,Ziguinchor,Occasionnel,Mode,2,1816.0,2581.0,0.038,Espèces,5.0,9,4966.0
2025-09-17 12:38:14.149414928,22.0,Homme,Saint-Louis,Occasionnel,Beauté,1,1446.0,2120.0,0.093,Orange Money,5.0,5,1923.0
2025-08-23 13:23:36.021602160,33.0,Femme,Rufisque,Fidèle,Beauté,3,1133.0,1633.0,0.092,Espèces,2.8,2,4448.0
2025-08-10 12:37:48.226822672,60.0,Femme,Dakar,Occasionnel,Beauté,5,514.0,681.0,0.123,Wave,2.2,4,2986.0
2024-09-15 15:57:24.464446440,62.0,Femme,Kaolack,Occasionnel,Électronique,3,536.0,732.0,0.022,Orange Money,4.6,4,2148.0
2023-02-15 23:52:13.393339333,37.0,Homme,Dakar,Fidèle,Électronique,3,1525.0,2133.0,0.006,Carte bancaire,2.8,7,6361.0
2024-12-05 22:07:40.126012600,69.0,Femme,Thiès,Occasionnel,Électronique,2,1283.0,1553.0,0.141,Orange Money,3.2,1,2668.0
2025-04-22 21:44:20.306030592,45.0,Homme,Touba,Occasionnel,Maison,1,636.0,781.0,0.04,Wave,3.5,7,750.0
2025-06-18 12:33:03.078307824,37.0,Femme,Dakar,Fidèle,Électronique,6,1197.0,1594.0,0.121,Orange Money,4.4,3,8407.0
2023-05-21 06:48:16.849684968,55.0,Femme,Thiès,Fidèle,Maison,5,1540.0,2510.0,0.072,Carte bancaire,4.7,4,11646.0
2023-06-13 06:44:23.546354634,19.0,Homme,Touba,Occasionnel,Alimentation,5,1240.0,1787.0,0.104,Wave,3.4,4,8006.0
2023-03-11 02:26:01.836183618,22.0,Homme,Ziguinchor,Fidèle,Maison,6,767.0,1108.0,0.069,Orange Money,5.0,2,6189.0
2023-12-01 23:51:21.548154812,21.0,Homme,Dakar,Fidèle,Mode,1,1182.0,1884.0,0.034,Orange Money,3.5,6,1820.0
2025-09-30 05:30:56.705670560,55.0,Homme,Saint-Louis,Occasionnel,Électronique,4,1506.0,1992.0,0.029,Carte bancaire,3.6,5,7737.0
2023-04-07 11:29:58.379837983,20.0,Homme,Dakar,Occasionnel,Mode,5,1909.0,2714.0,0.08,Orange Money,2.3,4,12484.0
2024-09-30 00:15:33.213321328,69.0,Autre,Dakar,Occasionnel,Électronique,5,579.0,730.0,0.035,Carte bancaire,3.3,3,3522.0
2023-01-11 04:25:42.394239423,52.0,Femme,Dakar,Occasionnel,Maison,2,3896.0,5298.0,0.026,Wave,3.6,8,10321.0
2025-04-12 06:47:50.927092704,42.0,Homme,Rufisque,Fidèle,Beauté,2,734.0,1131.0,0.056,Orange Money,3.8,4,2135.0
2024-11-08 18:19:07.074707464,34.0,Homme,Dakar,Fidèle,Électronique,5,944.0,1433.0,0.048,Orange Money,2.3,3,6821.0
2025-05-22 11:22:11.773177312,35.0,Autre,Ziguinchor,Occasionnel,Mode,5,1410.0,2199.0,0.024,Carte bancaire,3.1,0,10731.0
2023-05-02 21:15:23.492349234,69.0,Homme,Thiès,Occasionnel,Maison,3,660.0,1029.0,0.096,Wave,3.1,2,2791.0
2023-03-28 14:57:21.224122412,67.0,Femme,Thiès,Fidèle,Électronique,3,1457.0,1968.0,0.149,Wave,4.5,3,5024.0
2024-03-08 18:53:40.882088208,50.0,Autre,Dakar,Occasionnel,Maison,1,1286.0,1900.0,0.062,Espèces,3.3,1,1875.0
2023-10-12 17:29:00.054005400,26.0,Homme,Dakar,Fidèle,Mode,4,3144.0,5224.0,0.036,Espèces,3.2,5,20144.0
2023-09-22 05:59:53.519351932,30.0,Homme,Thiès,Fidèle,Électronique,3,1640.0,2280.0,0.046,Orange Money,4.7,3,6525.0
2025-11-06 03:14:25.166516640,55.0,Femme,Dakar,Fidèle,Électronique,2,2036.0,2889.0,0.044,Wave,3.4,2,5524.0
2024-03-21 11:46:23.438343832,26.0,Homme,Rufisque,Fidèle,Mode,5,1524.0,1903.0,0.161,Orange Money,3.8,1,7983.0
2024-04-14 16:37:09.342934288,35.0,Femme,Thiès,Occasionnel,Maison,5,1491.0,1731.0,0.13,Orange Money,4.2,5,7530.0
2023-01-03 01:56:13.177317731,26.0,Femme,Thiès,Fidèle,Maison,6,1590.0,2116.0,0.054,Orange Money,3.0,4,12010.0
2024-02-10 07:12:02.592259224,26.0,Homme,Dakar,Fidèle,Alimentation,3,1253.0,1999.0,0.117,Espèces,3.8,9,5295.0
2023-03-20 12:27:52.007200719,68.0,Femme,Dakar,Occasionnel,Électronique,2,1531.0,2262.0,0.105,Wave,3.2,3,4049.0
2023-07-13 22:39:12.475247524,39.0,Femme,Thiès,Occasionnel,Mode,3,2038.0,2984.0,0.07,Wave,4.5,4,8325.0
2025-01-21 00:37:35.265526544,48.0,Femme,Rufisque,Fidèle,Mode,5,1099.0,1670.0,0.013,Espèces,3.7,5,8241.0
2023-08-21 11:48:07.128712868,41.0,Femme,Rufisque,Occasionnel,Mode,4,592.0,692.0,0.052,Wave,3.1,3,2624.0
2025-12-24 18:11:20.468046800,31.0,Femme,Touba,Occasionnel,Alimentation,6,376.0,517.0,0.066,Wave,3.3,3,2897.0
2024-12-18 22:53:27.920792072,65.0,Femme,Dakar,Occasionnel,Électronique,3,852.0,1337.0,0.127,Wave,3.8,1,3502.0
2023-07-02 18:34:14.365436542,62.0,Femme,Dakar,Occasionnel,Beauté,3,640.0,864.0,0.122,Wave,3.6,5,2276.0
2023-11-16 23:47:02.322232220,56.0,Homme,Dakar,Occasionnel,Alimentation,2,2989.0,4079.0,0.072,Wave,2.9,2,7571.0
2023-10-16 05:35:15.931593156,19.0,Homme,Touba,Occasionnel,Maison,3,1473.0,2017.0,0.062,Orange Money,3.4,4,5676.0
2024-04-09 18:20:50.765076504,20.0,Homme,Thiès,Fidèle,Beauté,4,774.0,1071.0,0.069,Wave,2.8,3,3988.0
2024-02-06 19:05:46.714671464,29.0,Homme,Dakar,Fidèle,Alimentation,3,1311.0,2065.0,0.033,Carte bancaire,2.5,6,5991.0
2023-08-12 22:47:50.927092708,22.0,Femme,Dakar,Occasionnel,Beauté,2,462.0,754.0,0.006,Virement,3.6,3,1499.0
2024-08-16 07:55:40.774077400,45.0,Homme,Kaolack,Fidèle,Beauté,2,411.0,587.0,0.008,Wave,4.3,3,1165.0
2023-04-10 18:20:50.765076507,25.0,Femme,Kaolack,Fidèle,Mode,3,959.0,1581.0,0.03,Carte bancaire,2.4,7,4601.0
2023-03-02 13:25:45.634563456,36.0,Homme,Thiès,Occasionnel,Mode,5,617.0,871.0,0.028,Espèces,2.8,2,4233.0
2023-05-09 00:26:21.278127812,41.0,Femme,Dakar,Occasionnel,Mode,9,1805.0,2337.0,0.1,Orange Money,2.3,3,18930.0
2025-07-09 00:02:09.612961296,67.0,Femme,Rufisque,Occasionnel,Alimentation,3,759.0,1048.0,0.164,Wave,4.1,4,2628.0
2025-07-06 11:35:09.450945088,58.0,Autre,Thiès,Occasionnel,Électronique,4,1123.0,1584.0,0.066,Orange Money,3.9,3,5918.0
2025-05-06 03:45:31.593159312,43.0,Homme,Dakar,Occasionnel,Mode,10,536.0,9432.0,0.088,Virement,3.4,8,7168.0
2023-09-13 16:59:37.317731772,25.0,Homme,Kaolack,Fidèle,Maison,4,698.0,988.0,0.187,Wave,3.5,5,3213.0
2023-02-23 05:20:08.640864086,32.0,Homme,Thiès,Occasionnel,Alimentation,3,700.0,942.0,0.098,Carte bancaire,4.0,5,2549.0
2024-03-25 20:54:13.285328528,46.0,Femme,Rufisque,Occasionnel,Alimentation,2,761.0,1182.0,0.044,Espèces,2.9,5,2260.0
2023-09-19 20:10:35.103510348,21.0,Homme,Dakar,Fidèle,Électronique,2,1192.0,1598.0,0.065,Espèces,3.6,5,2988.0
2025-04-28 14:24:31.107110704,58.0,Femme,Ziguinchor,Fidèle,Maison,3,2352.0,3271.0,0.078,Orange Money,4.1,3,9048.0
2023-03-02 05:32:40.396039604,43.0,Homme,Dakar,Fidèle,Alimentation,5,475.0,677.0,0.022,Wave,5.0,4,3311.0
2025-12-25 12:35:12.691269120,34.0,Autre,Thiès,Occasionnel,Beauté,4,493.0,746.0,0.12,Espèces,2.8,4,2626.0
2024-05-21 06:27:32.565256520,70.0,Homme,Thiès,Fidèle,Maison,5,1060.0,1596.0,0.117,Carte bancaire,4.0,3,7046.0
2023-03-01 00:38:01.188118811,60.0,Homme,Ziguinchor,Fidèle,Beauté,5,618.0,868.0,0.077,Espèces,2.4,4,4006.0
2025-03-28 01:28:08.208820880,95.0,Homme,Saint-Louis,Fidèle,Mode,1,710.0,1011.0,0.083,Orange Money,1.8,5,927.0
2023-12-20 17:17:20.144014400,49.0,Femme,Saint-Louis,Fidèle,Mode,6,921.0,1348.0,0.122,Espèces,2.5,5,7101.0
2024-03-25 02:30:21.062106208,55.0,Homme,Dakar,Fidèle,Beauté,2,1439.0,2044.0,0.081,Orange Money,3.1,1,3757.0
2023-09-27 04:16:12.097209720,23.0,Femme,Saint-Louis,Occasionnel,Électronique,6,1991.0,2931.0,0.108,Virement,3.6,4,15687.0
2023-10-27 22:48:42.772277224,63.0,Femme,Thiès,Fidèle,Mode,4,523.0,741.0,0.089,Wave,4.1,7,2700.0
2024-02-04 06:38:46.552655264,66.0,Femme,Dakar,Occasionnel,Alimentation,5,583.0,728.0,0.085,Orange Money,4.1,8,3331.0
2024-10-08 23:46:36.399639960,56.0,Femme,Thiès,Occasionnel,Mode,2,836.0,1087.0,0.026,Orange Money,1.8,5,2117.0
2025-04-24 15:47:28.244824480,29.0,Homme,Saint-Louis,Occasionnel,Électronique,2,580.0,931.0,0.038,Wave,3.5,6,1791.0
2023-05-03 13:01:33.969396938,18.0,Homme,Thiès,Occasionnel,Électronique,3,790.0,1134.0,0.087,Orange Money,3.2,4,3106.0
2024-05-22 13:59:53.519351928,41.0,Homme,Ziguinchor,Occasionnel,Maison,4,866.0,1357.0,0.111,Wave,3.3,3,4825.0
2024-11-08 13:03:43.582358232,62.0,Homme,Dakar,Occasionnel,Mode,3,2737.0,3571.0,0.06,Orange Money,3.2,2,10070.0
2024-07-26 15:11:10.747074704,65.0,Homme,Ziguinchor,Occasionnel,Beauté,4,1291.0,1642.0,0.039,Orange Money,3.0,2,6312.0
2024-08-26 22:52:10.153015296,65.0,Homme,Saint-Louis,Occasionnel,Beauté,2,889.0,1412.0,0.103,Wave,3.9,5,2533.0
2024-02-07 18:45:02.430243020,34.0,Homme,Thiès,Fidèle,Alimentation,1,977.0,1533.0,0.129,Orange Money,3.7,5,1335.0
2023-08-06 14:21:29.648964896,40.0,Homme,Dakar,Occasionnel,Mode,5,966.0,1436.0,0.092,Espèces,3.5,2,6519.0
2025-09-04 19:45:31.593159312,37.0,Homme,Thiès,Fidèle,Alimentation,7,427.0,584.0,0.18,Wave,3.6,7,3352.0
2024-07-13 03:54:35.967596752,59.0,Homme,Saint-Louis,Occasionnel,Mode,5,340.0,517.0,0.192,Espèces,3.2,5,2089.0
2023-11-19 09:36:20.738073804,52.0,Homme,Dakar,Occasionnel,Mode,5,4120.0,5682.0,0.022,Orange Money,3.4,3,27785.0
2025-09-25 20:23:06.858685856,68.0,Homme,Touba,Occasionnel,Mode,3,1252.0,1919.0,0.021,Espèces,3.0,2,5636.0
2025-07-07 00:43:38.181818176,44.0,Homme,Kaolack,Occasionnel,Mode,2,1764.0,2582.0,0.043,Carte bancaire,5.0,2,4942.0
2025-01-22 08:09:56.219621960,20.0,Homme,Rufisque,Occasionnel,Maison,4,1902.0,3149.0,0.119,Wave,4.2,6,11097.0
2023-11-08 13:24:27.866786676,18.0,Homme,Kaolack,Occasionnel,Alimentation,2,1820.0,2461.0,0.107,Virement,4.8,4,4395.0
2024-09-05 11:31:42.070207016,29.0,Homme,Dakar,Occasionnel,Mode,2,736.0,902.0,0.098,Wave,3.7,4,1627.0
2024-06-22 21:40:52.925292528,52.0,Homme,Dakar,Occasionnel,Maison,3,834.0,1161.0,0.09,Orange Money,3.1,4,3170.0
2025-04-30 11:05:20.792079200,40.0,Homme,Saint-Louis,Fidèle,Électronique,4,2343.0,3355.0,0.035,Orange Money,3.9,2,12950.0
2025-01-08 10:22:34.455445536,41.0,Femme,Thiès,Fidèle,Mode,6,1674.0,2607.0,0.053,Wave,4.8,4,14813.0
2024-01-23 02:54:32.727272724,43.0,Femme,Ziguinchor,Occasionnel,Électronique,6,2692.0,3807.0,0.028,Wave,3.6,4,22202.0
2024-08-10 02:07:01.242124208,60.0,Homme,Dakar,Fidèle,Électronique,5,1520.0,2078.0,0.027,Carte bancaire,4.1,5,10109.0
2024-09-23 07:56:06.696669664,50.0,Femme,Dakar,Fidèle,Beauté,6,595.0,828.0,0.005,Wave,2.9,3,4943.0
2023-10-01 16:01:43.690369036,66.0,Homme,Dakar,Occasionnel,Électronique,6,1578.0,2433.0,0.033,Wave,2.5,4,14116.0
2024-04-21 01:03:30.621062104,45.0,Homme,Kaolack,Fidèle,Mode,4,562.0,873.0,0.163,Carte bancaire,3.9,5,2923.0
2025-09-19 22:27:32.565256512,31.0,Homme,Dakar,Occasionnel,Mode,2,1266.0,1771.0,0.068,Espèces,3.7,8,3301.0
2024-04-16 10:40:17.281728168,40.0,Femme,Touba,Fidèle,Électronique,3,494.0,714.0,0.115,Espèces,2.5,2,1896.0
2024-03-06 22:12:51.197119712,20.0,Homme,Ziguinchor,Fidèle,Mode,2,810.0,1048.0,0.026,Wave,5.0,4,2042.0
2023-06-27 04:31:45.310531052,45.0,Homme,Dakar,Fidèle,Beauté,1,660.0,1025.0,0.092,Orange Money,4.2,6,931.0
2025-06-18 07:17:39.585958592,29.0,Femme,Dakar,Occasionnel,Maison,7,845.0,1054.0,0.051,Orange Money,2.9,4,7002.0
2023-06-07 14:04:12.745274526,38.0,Homme,Kaolack,Fidèle,Beauté,2,893.0,1237.0,0.141,Carte bancaire,3.6,3,2125.0
2025-10-22 16:18:34.671467136,36.0,Homme,Dakar,Occasionnel,Beauté,4,864.0,1176.0,0.14,Wave,4.3,3,4045.0
2025-12-02 17:54:29.486948688,26.0,Femme,Dakar,Occasionnel,Électronique,5,1509.0,2143.0,0.058,Espèces,5.0,3,10094.0
2025-07-22 08:41:02.646264624,54.0,Femme,Dakar,Fidèle,Électronique,4,1013.0,1447.0,0.052,Espèces,2.9,4,5487.0
2025-10-06 13:57:17.983798368,70.0,Femme,Touba,Occasionnel,Mode,2,1676.0,2379.0,0.047,Orange Money,4.3,2,4534.0
2025-02-07 07:53:31.161116104,34.0,Homme,Rufisque,Fidèle,Alimentation,2,1706.0,2449.0,0.074,Carte bancaire,3.9,0,4536.0
2025-11-10 04:29:09.774977488,58.0,Femme,Kaolack,Occasionnel,Beauté,2,1768.0,2656.0,0.105,Wave,2.7,4,4754.0
2025-09-29 08:29:22.736273616,58.0,Femme,Dakar,Occasionnel,Électronique,3,1468.0,2154.0,0.115,Carte bancaire,2.8,3,5719.0
2025-10-21 00:53:08.478847872,26.0,Homme,Saint-Louis,Occasionnel,Électronique,5,862.0,986.0,0.041,Carte bancaire,3.3,3,4728.0
2024-05-21 01:12:09.072907288,44.0,Femme,Saint-Louis,Occasionnel,Électronique,4,2152.0,3252.0,0.05,Orange Money,3.2,7,12358.0
2024-11-03 01:38:56.273627360,68.0,Homme,Saint-Louis,Occasionnel,Alimentation,5,660.0,802.0,0.07,Wave,2.4,3,3729.0
2024-09-27 06:33:09.558955888,30.0,Homme,Dakar,Fidèle,Électronique,3,4264.0,7750.0,0.018,Carte bancaire,3.9,4,22832.0
2025-08-22 21:37:25.544554448,50.0,Femme,Thiès,Occasionnel,Alimentation,4,1422.0,1796.0,0.036,Carte bancaire,1.9,6,6925.0
2023-09-24 21:04:35.427542752,66.0,Homme,Kaolack,Fidèle,Électronique,5,1277.0,1758.0,0.016,Orange Money,1.6,7,8649.0
2024-04-07 11:09:14.095409536,44.0,Homme,Ziguinchor,Occasionnel,Électronique,5,2842.0,3832.0,0.038,Espèces,4.1,1,18432.0
2023-09-23 16:09:56.219621960,18.0,Homme,Dakar,Occasionnel,Beauté,3,2210.0,3529.0,0.031,Orange Money,3.3,7,10259.0
2025-11-05 00:57:27.704770464,23.0,Homme,Rufisque,Occasionnel,Maison,8,1343.0,1849.0,0.085,Carte bancaire,2.7,8,13535.0
2023-04-14 03:49:24.896489648,20.0,Femme,Touba,Occasionnel,Électronique,1,692.0,1040.0,0.027,Wave,2.1,3,1012.0
2024-05-17 13:05:53.195319528,62.0,Autre,Touba,Occasionnel,Électronique,4,1279.0,1774.0,0.04,Orange Money,3.1,4,6812.0
2025-03-09 05:24:27.866786672,25.0,Femme,Thiès,Fidèle,Beauté,3,871.0,1213.0,0.072,Orange Money,4.2,3,3377.0
2023-10-08 13:36:33.699369936,57.0,Homme,Saint-Louis,Occasionnel,Alimentation,5,423.0,523.0,0.032,Wave,3.0,3,2531.0
2025-07-17 10:24:44.068406832,47.0,Homme,Dakar,Fidèle,Mode,5,1561.0,2150.0,0.087,Orange Money,4.4,3,9815.0
2023-03-23 08:47:57.407740773,51.0,Homme,Thiès,Occasionnel,Électronique,2,700.0,954.0,0.085,Wave,4.1,3,1746.0
2023-07-03 23:28:53.573357334,35.0,Femme,Dakar,Fidèle,Alimentation,1,1941.0,2468.0,0.02,Espèces,3.5,6,2419.0
2025-11-17 23:05:33.753375328,44.0,Femme,Thiès,Occasionnel,Maison,4,1784.0,2912.0,0.042,Orange Money,2.2,3,11159.0
2023-02-01 05:03:17.659765976,23.0,Femme,Thiès,Fidèle,Alimentation,5,1564.0,2211.0,0.059,Wave,4.1,1,10403.0
2024-03-01 13:25:45.634563456,23.0,Homme,Kaolack,Fidèle,Maison,3,1386.0,2514.0,0.096,Orange Money,3.8,4,6818.0
2025-04-06 08:52:16.633663360,45.0,Femme,Dakar,Fidèle,Alimentation,2,2120.0,3109.0,0.062,Wave,4.8,5,5366.0
2025-01-12 14:15:00.810081000,27.0,Femme,Kaolack,Fidèle,Alimentation,4,541.0,678.0,0.031,Orange Money,3.0,5,2628.0
2023-02-07 13:29:38.937893789,28.0,Homme,Thiès,Occasionnel,Maison,3,667.0,977.0,0.168,Wave,1.6,1,2439.0
2025-10-19 01:34:37.047704768,33.0,Femme,Touba,Fidèle,Électronique,7,1219.0,1727.0,0.182,Orange Money,3.9,4,9889.0
2023-10-27 04:24:50.549054904,21.0,Autre,Touba,Fidèle,Mode,3,439.0,693.0,0.015,Carte bancaire,2.2,4,2048.0
2023-05-08 08:40:10.801080108,66.0,Homme,Dakar,Occasionnel,Beauté,3,1611.0,2214.0,0.072,Orange Money,2.5,9,6164.0
2024-12-09 02:20:50.765076504,50.0,Femme,Dakar,Occasionnel,Beauté,2,478.0,700.0,0.062,Carte bancaire,2.3,5,1313.0
2025-08-11 20:10:09.180918080,42.0,Femme,Thiès,Fidèle,Mode,1,897.0,1005.0,0.028,Espèces,3.4,6,977.0
2024-11-23 23:38:49.792979296,41.0,Homme,Touba,Fidèle,Électronique,3,591.0,834.0,0.007,Orange Money,3.2,2,2484.0
2023-04-22 06:18:54.113411340,52.0,Femme,Saint-Louis,Occasionnel,Mode,4,542.0,713.0,0.107,Orange Money,1.1,7,2547.0
2025-08-04 06:49:08.694869472,65.0,Femme,Dakar,Fidèle,Alimentation,4,942.0,1243.0,0.035,Orange Money,3.6,5,4798.0
